benchmark,prior,matrix_seed,run_seed,method,total_downward_pp,maximum_drawdown_pp,switches,largest_drop_pp,mean_drawdown_pp,mean_regret_pp,final_regret_pp,downward_jumps,jumps_ge_2pp,any_jump_ge_2pp
piqa,dataset,4,15,posterior_mean,1.0000000000000009,1.0000000000000009,6,0.9000000000000008,0.017950377562028046,0.43984897518878124,0.0,2,0,0
piqa,dataset,4,15,gaussian_lcb_1.645,0.9000000000000008,0.9000000000000008,6,0.9000000000000008,0.010873786407766999,0.4469255663430424,0.0,1,0,0
piqa,dataset,4,16,posterior_mean,21.10000000000002,7.100000000000007,33,4.200000000000004,0.8056094929881347,2.5889751887810153,0.0,15,3,1
piqa,dataset,4,16,gaussian_lcb_1.645,8.700000000000008,3.8000000000000034,23,3.8000000000000034,0.893117583603021,2.705480043149947,0.0,10,1,1
piqa,dataset,4,17,posterior_mean,5.500000000000005,1.5000000000000013,17,1.5000000000000013,0.15551240560949312,1.5499460625674222,0.0,8,0,0
piqa,dataset,4,17,gaussian_lcb_1.645,2.9000000000000026,2.400000000000002,5,2.400000000000002,0.005868392664509229,1.4790075512405612,0.0,2,1,1
piqa,dataset,4,18,posterior_mean,22.30000000000002,6.900000000000006,14,6.000000000000005,0.17294498381877027,1.116008629989213,0.0,6,4,1
piqa,dataset,4,18,gaussian_lcb_1.645,13.900000000000013,6.900000000000006,10,6.000000000000005,0.11063646170442311,1.1771089536138089,0.0,4,2,1
piqa,dataset,4,19,posterior_mean,6.800000000000006,3.400000000000003,8,3.400000000000003,0.01760517799352756,0.01760517799352756,0.0,2,2,1
piqa,dataset,4,19,gaussian_lcb_1.645,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0,0
piqa,dataset,5,0,posterior_mean,3.0000000000000027,1.0000000000000009,8,1.0000000000000009,0.09838187702265376,2.202092772384032,0.0,3,0,0
piqa,dataset,5,0,gaussian_lcb_1.645,1.0000000000000009,1.0000000000000009,4,1.0000000000000009,0.1234088457389429,2.2285005393743225,0.0,1,0,0
piqa,dataset,5,1,posterior_mean,15.900000000000015,3.9000000000000035,26,3.9000000000000035,0.9423085221143482,1.4311758360302056,0.0,11,3,1
piqa,dataset,5,1,gaussian_lcb_1.645,2.500000000000002,1.8000000000000016,6,1.8000000000000016,0.007939590075512433,1.501596548004314,0.0,2,0,0
piqa,dataset,5,2,posterior_mean,5.600000000000005,2.8000000000000025,8,2.8000000000000025,0.009665587918014985,0.009665587918014985,0.0,2,2,1
piqa,dataset,5,2,gaussian_lcb_1.645,0.0,0.0,14,0.0,0.0,0.0,0.0,0,0,0
piqa,dataset,5,3,posterior_mean,8.000000000000007,5.900000000000006,5,5.900000000000006,0.02468176914778866,0.41930960086299934,0.0,2,2,1
piqa,dataset,5,3,gaussian_lcb_1.645,0.0,0.0,1,0.0,0.0,0.39462783171521065,0.0,0,0,0
piqa,dataset,5,4,posterior_mean,23.00000000000002,3.0000000000000027,20,3.0000000000000027,0.09441208198489723,0.09441208198489723,0.0,8,8,1
piqa,dataset,5,4,gaussian_lcb_1.645,3.0000000000000027,3.0000000000000027,6,3.0000000000000027,0.0051779935275080855,0.0051779935275080855,0.0,1,1,1
piqa,dataset,5,5,posterior_mean,16.700000000000003,14.600000000000001,5,14.600000000000001,0.13756202804746523,0.1978209277238407,0.0,2,2,1
piqa,dataset,5,5,gaussian_lcb_1.645,0.0,0.0,1,0.0,0.0,0.576763754045308,0.0,0,0,0
piqa,dataset,5,6,posterior_mean,0.0,0.0,1,0.0,0.0,0.04938511326860845,0.0,0,0,0
piqa,dataset,5,6,gaussian_lcb_1.645,0.0,0.0,1,0.0,0.0,0.46440129449838236,0.0,0,0,0
piqa,dataset,5,7,posterior_mean,6.000000000000005,1.6000000000000014,16,1.100000000000001,0.3503775620280477,1.78163969795038,0.0,7,0,0
piqa,dataset,5,7,gaussian_lcb_1.645,1.6000000000000014,1.6000000000000014,8,1.0000000000000009,0.2582092772384037,2.6415533980582504,0.0,2,0,0
piqa,dataset,5,8,posterior_mean,6.800000000000006,3.9000000000000035,4,3.9000000000000035,0.011736785329018458,0.011736785329018458,0.0,2,2,1
piqa,dataset,5,8,gaussian_lcb_1.645,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
piqa,dataset,5,9,posterior_mean,19.700000000000017,7.100000000000007,19,7.100000000000007,0.160862998921251,0.7414023732470335,0.0,8,4,1
piqa,dataset,5,9,gaussian_lcb_1.645,2.8000000000000025,2.8000000000000025,3,2.8000000000000025,0.03382955771305299,0.7980151024811223,0.0,1,1,1
piqa,dataset,5,10,posterior_mean,4.900000000000004,2.400000000000002,21,2.400000000000002,0.008457389428263117,1.6288457389428252,0.0,3,1,1
piqa,dataset,5,10,gaussian_lcb_1.645,0.0,0.0,5,0.0,0.0,1.6390291262135916,0.0,0,0,0
piqa,dataset,5,11,posterior_mean,20.000000000000018,3.9000000000000035,14,3.9000000000000035,0.08457389428263164,0.08457389428263164,0.0,7,7,1
piqa,dataset,5,11,gaussian_lcb_1.645,3.9000000000000035,3.9000000000000035,2,3.9000000000000035,0.04711974110032366,0.04711974110032366,0.0,1,1,1
piqa,dataset,5,12,posterior_mean,32.60000000000003,10.20000000000001,16,10.20000000000001,0.3422653721682852,0.3422653721682852,0.0,8,8,1
piqa,dataset,5,12,gaussian_lcb_1.645,5.900000000000006,3.0000000000000027,4,3.0000000000000027,0.27546925566343067,0.27546925566343067,0.0,2,2,1
piqa,dataset,5,13,posterior_mean,16.100000000000016,3.0000000000000027,13,3.0000000000000027,0.10528586839266407,0.10528586839266407,0.0,6,6,1
piqa,dataset,5,13,gaussian_lcb_1.645,4.200000000000004,2.100000000000002,5,2.100000000000002,0.03624595469255668,0.03624595469255668,0.0,2,2,1
piqa,dataset,5,14,posterior_mean,4.800000000000004,1.9000000000000017,23,1.9000000000000017,0.036418554476807044,2.1226968716289165,0.0,9,0,0
piqa,dataset,5,14,gaussian_lcb_1.645,8.900000000000007,2.8000000000000025,15,2.8000000000000025,0.02675296655879205,2.1957065803667803,0.0,6,3,1
piqa,dataset,5,15,posterior_mean,6.500000000000005,5.900000000000006,6,4.5000000000000036,0.30688241639697983,0.6947788565264301,0.0,3,1,1
piqa,dataset,5,15,gaussian_lcb_1.645,3.400000000000003,2.0000000000000018,5,2.0000000000000018,0.07352750809061502,0.7172168284789653,0.0,2,1,1
piqa,dataset,5,16,posterior_mean,10.100000000000009,3.8000000000000034,11,3.8000000000000034,0.0900970873786411,0.8607766990291273,0.0,4,4,1
piqa,dataset,5,16,gaussian_lcb_1.645,0.0,0.0,5,0.0,0.0,0.8540453074433668,0.0,0,0,0
piqa,dataset,5,17,posterior_mean,15.200000000000014,6.300000000000006,23,6.300000000000006,0.6127292340884578,2.958899676375405,2.100000000000002,7,2,1
piqa,dataset,5,17,gaussian_lcb_1.645,9.600000000000009,2.6000000000000023,17,2.6000000000000023,0.6194606256742184,2.984617044228697,2.100000000000002,6,1,1
piqa,dataset,5,18,posterior_mean,6.300000000000006,2.100000000000002,6,2.100000000000002,0.010873786407766779,0.010873786407766779,0.0,3,3,1
piqa,dataset,5,18,gaussian_lcb_1.645,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
piqa,dataset,5,19,posterior_mean,27.39999999999999,9.099999999999998,18,7.299999999999995,0.11029126213592269,1.1151456310679624,0.0,7,4,1
piqa,dataset,5,19,gaussian_lcb_1.645,6.000000000000005,2.100000000000002,14,2.100000000000002,0.03210355987055012,1.0949514563106806,0.0,3,2,1
piqa,default,1,0,posterior_mean,16.500000000000014,2.200000000000002,27,2.200000000000002,0.1543905070118663,2.19214670981661,0.0,12,1,1
piqa,default,1,0,gaussian_lcb_1.645,2.0000000000000018,1.7000000000000015,7,1.7000000000000015,0.019848975188780964,2.0740021574973015,0.0,2,0,0
piqa,default,1,1,posterior_mean,54.50000000000005,6.2000000000000055,29,6.2000000000000055,0.3105933117583609,0.612340884573895,0.0,13,13,1
piqa,default,1,1,gaussian_lcb_1.645,0.0,0.0,3,0.0,0.0,0.3017475728155343,0.0,0,0,0
piqa,default,1,2,posterior_mean,41.50000000000003,10.599999999999998,53,9.899999999999999,0.9795900755124066,1.8711758360302084,0.0,22,7,1
piqa,default,1,2,gaussian_lcb_1.645,21.90000000000001,10.599999999999998,31,9.899999999999999,0.23818770226537242,1.885587918015106,0.0,11,2,1
piqa,default,1,3,posterior_mean,13.300000000000011,3.0000000000000027,21,3.0000000000000027,0.5863214670981666,0.7443797195253511,0.0,7,4,1
piqa,default,1,3,gaussian_lcb_1.645,3.600000000000003,2.9000000000000026,22,2.9000000000000026,0.6521682847896445,0.8102265372168288,0.0,2,1,1
piqa,default,1,4,posterior_mean,18.200000000000017,3.600000000000003,18,3.600000000000003,0.08025889967637584,0.7778640776699037,0.0,6,6,1
piqa,default,1,4,gaussian_lcb_1.645,0.0,0.0,2,0.0,0.0,0.697605177993528,0.0,0,0,0
piqa,default,1,5,posterior_mean,27.700000000000024,9.90000000000001,21,9.90000000000001,0.13186623516720636,0.13186623516720639,0.0,6,6,1
piqa,default,1,5,gaussian_lcb_1.645,15.000000000000014,4.200000000000004,18,4.200000000000004,0.051779935275081276,0.051779935275081276,0.0,5,5,1
piqa,default,1,6,posterior_mean,34.60000000000002,12.0,26,7.799999999999995,0.644314994606257,1.4102049622437973,0.0,10,8,1
piqa,default,1,6,gaussian_lcb_1.645,15.800000000000015,4.200000000000004,17,4.200000000000004,0.8686947141316078,1.6345846817691483,0.0,5,5,1
piqa,default,1,7,posterior_mean,27.600000000000012,8.499999999999996,20,8.499999999999996,0.4755987055016185,1.4595037756202818,0.0,7,7,1
piqa,default,1,7,gaussian_lcb_1.645,14.3,8.499999999999996,9,8.499999999999996,0.5127076591154264,1.49661272923409,0.0,3,3,1
piqa,default,1,8,posterior_mean,17.500000000000014,6.2000000000000055,26,3.9000000000000035,0.9850269687162899,1.25848975188781,0.0,8,5,1
piqa,default,1,8,gaussian_lcb_1.645,28.400000000000027,6.2000000000000055,31,4.0000000000000036,1.1374325782092782,1.4108953613807982,0.0,10,9,1
piqa,default,1,9,posterior_mean,52.700000000000045,4.200000000000004,36,4.200000000000004,0.4914778856526437,0.4914778856526438,0.0,16,15,1
piqa,default,1,9,gaussian_lcb_1.645,3.9000000000000035,3.9000000000000035,8,3.9000000000000035,0.06731391585760511,0.06731391585760511,0.0,1,1,1
piqa,default,1,10,posterior_mean,21.000000000000018,3.9000000000000035,22,3.0000000000000027,0.4820711974110035,0.7282847896440132,0.0,10,6,1
piqa,default,1,10,gaussian_lcb_1.645,6.900000000000006,3.9000000000000035,7,3.9000000000000035,0.032621359223301075,0.2788349514563108,0.0,2,2,1
piqa,default,1,11,posterior_mean,43.20000000000004,4.200000000000004,33,4.200000000000004,0.39879180151024834,0.39879180151024834,0.0,14,13,1
piqa,default,1,11,gaussian_lcb_1.645,9.700000000000008,3.9000000000000035,7,3.9000000000000035,0.056785329018338854,0.056785329018338875,0.0,3,3,1
piqa,default,1,12,posterior_mean,21.70000000000002,6.2000000000000055,12,6.2000000000000055,1.008845738942827,1.539892125134845,0.0,5,5,1
piqa,default,1,12,gaussian_lcb_1.645,4.200000000000004,4.200000000000004,4,4.200000000000004,0.007249190938511402,1.7066235167206063,0.0,1,1,1
piqa,default,1,13,posterior_mean,35.60000000000002,12.1,34,12.1,0.18071197411003204,1.0709169363538287,0.0,10,10,1
piqa,default,1,13,gaussian_lcb_1.645,17.200000000000003,12.1,21,12.1,0.08854368932038843,0.9787486515641852,0.0,3,3,1
piqa,default,1,14,posterior_mean,26.100000000000012,13.5,20,11.299999999999999,0.2433656957928804,0.24336569579288037,0.0,8,6,1
piqa,default,1,14,gaussian_lcb_1.645,2.200000000000002,2.200000000000002,8,2.200000000000002,0.011391585760517832,0.2848543689320391,0.0,1,1,1
piqa,default,1,15,posterior_mean,55.000000000000036,12.1,37,9.90000000000001,0.5239266450916937,0.7973894282632148,0.0,14,12,1
piqa,default,1,15,gaussian_lcb_1.645,11.00000000000001,3.9000000000000035,15,3.9000000000000035,0.4963106796116508,0.923387270765912,0.0,5,3,1
piqa,default,1,16,posterior_mean,26.500000000000025,4.200000000000004,34,4.200000000000004,0.8692125134843589,1.490658036677456,0.0,15,5,1
piqa,default,1,16,gaussian_lcb_1.645,12.400000000000011,3.9000000000000035,17,3.9000000000000035,0.9876159654800438,1.6432362459546948,0.0,6,3,1
piqa,default,1,17,posterior_mean,41.10000000000002,12.4,25,9.90000000000001,0.3224163969795038,0.3224163969795037,0.0,8,8,1
piqa,default,1,17,gaussian_lcb_1.645,25.700000000000024,9.90000000000001,12,9.90000000000001,0.22110032362459578,0.22110032362459578,0.0,4,4,1
piqa,default,1,18,posterior_mean,21.500000000000018,3.9000000000000035,28,3.9000000000000035,0.32647249190938454,0.8660841423948216,0.0,9,7,1
piqa,default,1,18,gaussian_lcb_1.645,0.0,0.0,8,0.0,0.0,0.5572168284789649,0.0,0,0,0
piqa,default,1,19,posterior_mean,60.800000000000054,10.20000000000001,18,10.20000000000001,0.3959439050701184,0.3959439050701184,0.0,9,9,1
piqa,default,1,19,gaussian_lcb_1.645,13.00000000000001,6.100000000000005,6,6.100000000000005,0.2645954692556636,0.26459546925566363,0.0,3,3,1
piqa,default,2,0,posterior_mean,26.100000000000023,4.800000000000004,20,4.800000000000004,0.3419201725997851,1.3109385113268617,0.0,9,7,1
piqa,default,2,0,gaussian_lcb_1.645,13.500000000000012,4.800000000000004,10,4.800000000000004,0.32103559870550197,1.2900539374325788,0.0,4,3,1
piqa,default,2,1,posterior_mean,30.300000000000026,6.300000000000006,26,6.300000000000006,0.1579288025889972,0.1579288025889972,0.0,8,7,1
piqa,default,2,1,gaussian_lcb_1.645,11.70000000000001,3.9000000000000035,8,3.9000000000000035,0.04711974110032381,0.04711974110032381,0.0,3,3,1
piqa,default,2,2,posterior_mean,33.30000000000002,10.599999999999998,26,9.300000000000008,0.30791801510248135,1.054347357065804,0.0,11,5,1
piqa,default,2,2,gaussian_lcb_1.645,22.50000000000002,6.400000000000006,19,6.000000000000005,0.2691693635382958,1.030614886731392,0.0,8,5,1
piqa,default,2,3,posterior_mean,20.700000000000017,3.9000000000000035,35,3.9000000000000035,1.1959439050701195,1.4402157497303143,0.0,15,4,1
piqa,default,2,3,gaussian_lcb_1.645,6.600000000000006,3.8000000000000034,26,3.400000000000003,1.091175836030206,1.4352103559870557,0.0,9,1,1
piqa,default,2,4,posterior_mean,30.50000000000003,6.900000000000006,27,6.900000000000006,0.4171736785329027,0.9224811218985985,0.0,10,8,1
piqa,default,2,4,gaussian_lcb_1.645,13.700000000000012,6.900000000000006,11,6.900000000000006,0.3348435814455235,0.8624163969795043,0.0,3,3,1
piqa,default,2,5,posterior_mean,14.300000000000013,3.9000000000000035,8,3.9000000000000035,0.05885652642934219,0.05885652642934219,0.0,4,4,1
piqa,default,2,5,gaussian_lcb_1.645,3.300000000000003,3.300000000000003,2,3.300000000000003,0.03987055016181233,0.03987055016181233,0.0,1,1,1
piqa,default,2,6,posterior_mean,27.200000000000024,3.9000000000000035,27,3.9000000000000035,0.5318662351672059,0.7985976267529664,0.0,10,8,1
piqa,default,2,6,gaussian_lcb_1.645,10.500000000000009,3.9000000000000035,9,3.9000000000000035,0.1341100323624596,0.40084142394822025,0.0,3,3,1
piqa,default,2,7,posterior_mean,20.30000000000002,4.800000000000004,19,4.800000000000004,0.3465803667745413,0.7608845738942828,0.0,8,5,1
piqa,default,2,7,gaussian_lcb_1.645,10.500000000000009,4.800000000000004,12,2.9000000000000026,0.467659115426106,0.8836893203883497,0.0,5,2,1
piqa,default,2,8,posterior_mean,50.40000000000001,14.600000000000001,35,12.0,0.9429126213592239,1.2163754045307449,0.0,10,8,1
piqa,default,2,8,gaussian_lcb_1.645,23.70000000000001,12.0,24,12.0,0.9517152103559876,1.2251779935275087,0.0,5,4,1
piqa,default,2,9,posterior_mean,32.70000000000003,4.800000000000004,30,4.800000000000004,0.2708090614886735,0.2708090614886735,0.0,9,9,1
piqa,default,2,9,gaussian_lcb_1.645,10.600000000000009,4.800000000000004,16,4.800000000000004,0.1425674217907229,0.14256742179072296,0.0,3,3,1
piqa,default,2,10,posterior_mean,27.700000000000024,9.300000000000008,26,9.300000000000008,0.13600862998921276,0.13600862998921276,0.0,7,6,1
piqa,default,2,10,gaussian_lcb_1.645,6.800000000000006,3.400000000000003,16,3.400000000000003,0.05177993527508099,0.05177993527508099,0.0,3,2,1
piqa,default,2,11,posterior_mean,37.200000000000024,11.2,23,7.799999999999995,0.29618122977346323,0.29618122977346323,0.0,9,9,1
piqa,default,2,11,gaussian_lcb_1.645,14.700000000000003,11.2,11,7.799999999999995,0.6286084142394828,0.6286084142394828,0.0,3,3,1
piqa,default,2,12,posterior_mean,18.100000000000016,9.90000000000001,14,5.100000000000005,0.9261704422869481,1.3961596548004331,0.0,7,3,1
piqa,default,2,12,gaussian_lcb_1.645,12.400000000000011,4.800000000000004,12,4.800000000000004,0.9347141316073364,1.404703344120821,0.0,5,2,1
piqa,default,2,13,posterior_mean,20.80000000000002,6.300000000000006,22,6.300000000000006,0.042459546925566624,1.0543473570658035,0.0,5,5,1
piqa,default,2,13,gaussian_lcb_1.645,0.0,0.0,3,0.0,0.0,1.2034735706580364,0.0,0,0,0
piqa,default,2,14,posterior_mean,10.80000000000001,3.9000000000000035,12,3.9000000000000035,0.553786407766991,0.5537864077669911,0.0,3,3,1
piqa,default,2,14,gaussian_lcb_1.645,7.800000000000007,3.9000000000000035,6,3.9000000000000035,0.5822653721682852,0.8557281553398061,0.0,2,2,1
piqa,default,2,15,posterior_mean,28.200000000000024,3.9000000000000035,22,3.9000000000000035,0.252686084142395,0.5194174757281557,0.0,10,8,1
piqa,default,2,15,gaussian_lcb_1.645,11.70000000000001,3.9000000000000035,10,3.9000000000000035,0.11978425026968735,0.3865156418554479,0.0,4,3,1
piqa,default,2,16,posterior_mean,42.30000000000004,4.800000000000004,44,3.9000000000000035,0.5283279395900763,0.82334412081985,0.0,15,12,1
piqa,default,2,16,gaussian_lcb_1.645,28.800000000000026,3.400000000000003,27,3.400000000000003,0.7775620280474653,1.0984681769147795,0.0,12,9,1
piqa,default,2,17,posterior_mean,24.900000000000013,13.5,20,13.5,0.5119309600862996,0.5119309600862996,0.0,4,4,1
piqa,default,2,17,gaussian_lcb_1.645,13.5,13.5,16,13.5,0.46601941747572795,0.46601941747572795,0.0,1,1,1
piqa,default,2,18,posterior_mean,33.40000000000003,5.900000000000006,81,5.400000000000005,0.2998921251348441,2.896202804746494,0.0,37,5,1
piqa,default,2,18,gaussian_lcb_1.645,12.300000000000011,3.400000000000003,48,3.400000000000003,0.19641855447680717,2.9561812297734615,0.0,22,1,1
piqa,default,2,19,posterior_mean,33.90000000000003,3.9000000000000035,20,3.9000000000000035,0.3805825242718449,0.3805825242718448,0.0,10,10,1
piqa,default,2,19,gaussian_lcb_1.645,3.9000000000000035,3.9000000000000035,2,3.9000000000000035,0.006731391585760587,0.006731391585760587,0.0,1,1,1
piqa,default,3,0,posterior_mean,47.40000000000004,8.900000000000007,33,5.900000000000006,0.2159223300970874,0.5385760517799355,0.0,16,14,1
piqa,default,3,0,gaussian_lcb_1.645,6.300000000000006,3.9000000000000035,6,3.9000000000000035,0.057993527508090614,0.4065372168284792,0.0,2,2,1
piqa,default,3,1,posterior_mean,33.60000000000003,4.700000000000005,39,4.700000000000005,0.4123408845738938,0.4123408845738938,0.0,12,10,1
piqa,default,3,1,gaussian_lcb_1.645,4.800000000000004,4.5000000000000036,7,4.5000000000000036,0.14740021574973047,0.14740021574973047,0.0,2,1,1
piqa,default,3,2,posterior_mean,36.50000000000002,10.899999999999999,28,9.599999999999998,0.24612729234088457,0.5452642934196335,0.0,12,8,1
piqa,default,3,2,gaussian_lcb_1.645,25.900000000000013,10.599999999999998,28,9.599999999999998,0.21074433656957933,0.5098813376483282,0.0,7,4,1
piqa,default,3,3,posterior_mean,23.90000000000002,3.9000000000000035,28,3.0000000000000027,0.36858683926645097,1.0433225458468183,0.0,9,8,1
piqa,default,3,3,gaussian_lcb_1.645,5.400000000000005,2.7000000000000024,11,2.7000000000000024,0.01398058252427178,0.6932038834951461,0.0,2,2,1
piqa,default,3,4,posterior_mean,35.60000000000002,12.0,37,12.0,0.11253505933117647,0.9941316073354919,0.0,9,8,1
piqa,default,3,4,gaussian_lcb_1.645,0.10000000000000009,0.10000000000000009,7,0.10000000000000009,0.006903991370010794,0.8885005393743264,0.0,1,0,0
piqa,default,3,5,posterior_mean,16.100000000000016,6.100000000000005,13,6.100000000000005,0.13997842502696886,0.13997842502696883,0.0,4,4,1
piqa,default,3,5,gaussian_lcb_1.645,7.800000000000007,2.6000000000000023,7,2.6000000000000023,0.1301402373247034,0.1301402373247034,0.0,3,3,1
piqa,default,3,6,posterior_mean,19.100000000000016,3.9000000000000035,19,3.9000000000000035,0.06558791801510275,0.3323193096008634,0.0,7,6,1
piqa,default,3,6,gaussian_lcb_1.645,3.9000000000000035,3.9000000000000035,5,3.9000000000000035,0.006731391585760587,0.27346278317152123,0.0,1,1,1
piqa,default,3,7,posterior_mean,32.60000000000003,7.100000000000007,31,5.900000000000006,0.34623516720604114,0.7074649406688245,0.0,12,9,1
piqa,default,3,7,gaussian_lcb_1.645,8.600000000000009,6.100000000000005,21,3.9000000000000035,0.22627831715210384,0.5880258899676379,0.0,3,2,1
piqa,default,3,8,posterior_mean,33.80000000000001,9.899999999999999,20,7.099999999999995,0.3151672060409927,1.8123624595469296,0.0,9,6,1
piqa,default,3,8,gaussian_lcb_1.645,18.100000000000016,6.300000000000006,12,6.300000000000006,0.25665587918015087,1.815641855447685,0.0,5,4,1
piqa,default,3,9,posterior_mean,39.400000000000034,4.5000000000000036,34,4.5000000000000036,0.13738942826321485,0.13738942826321485,0.0,13,13,1
piqa,default,3,9,gaussian_lcb_1.645,0.0,0.0,6,0.0,0.0,0.0,0.0,0,0,0
piqa,default,3,10,posterior_mean,32.20000000000002,12.0,24,8.099999999999996,0.31067961165048547,0.4885005393743258,0.0,8,7,1
piqa,default,3,10,gaussian_lcb_1.645,7.800000000000007,3.9000000000000035,12,3.9000000000000035,0.20194174757281566,0.37976267529665614,0.0,2,2,1
piqa,default,3,11,posterior_mean,17.500000000000014,6.100000000000005,13,6.100000000000005,0.04884573894282618,0.04884573894282618,0.0,5,5,1
piqa,default,3,11,gaussian_lcb_1.645,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0
piqa,default,3,12,posterior_mean,4.600000000000004,2.400000000000002,26,2.400000000000002,0.07145631067961165,1.0194174757281564,0.0,11,1,1
piqa,default,3,12,gaussian_lcb_1.645,6.000000000000005,2.400000000000002,16,2.400000000000002,0.08517799352750803,1.0621359223300983,0.0,7,2,1
piqa,default,3,13,posterior_mean,2.9000000000000026,2.9000000000000026,14,2.9000000000000026,0.005005393743257872,1.2920172599784245,0.0,1,1,1
piqa,default,3,13,gaussian_lcb_1.645,0.0,0.0,4,0.0,0.0,1.2870118662351666,0.0,0,0,0
piqa,default,3,14,posterior_mean,10.80000000000001,2.6000000000000023,24,2.6000000000000023,0.4480690399137004,0.4480690399137004,0.0,7,4,1
piqa,default,3,14,gaussian_lcb_1.645,2.400000000000002,2.400000000000002,7,2.400000000000002,0.5281553398058256,0.8016181229773475,0.0,1,1,1
piqa,default,3,15,posterior_mean,25.800000000000022,4.5000000000000036,25,4.5000000000000036,0.25216828478964476,0.5188996763754055,0.0,8,8,1
piqa,default,3,15,gaussian_lcb_1.645,2.9000000000000026,2.9000000000000026,15,2.9000000000000026,0.06006472491909391,0.3267961165048545,0.0,1,1,1
piqa,default,3,16,posterior_mean,18.900000000000016,4.5000000000000036,32,2.6000000000000023,0.8075943905070123,1.1694066882416407,0.0,15,4,1
piqa,default,3,16,gaussian_lcb_1.645,2.9000000000000026,2.100000000000002,8,1.7000000000000015,0.08353829557713059,1.2486299892125143,0.0,4,0,0
piqa,default,3,17,posterior_mean,25.50000000000002,10.80000000000001,30,10.80000000000001,0.076116504854369,0.076116504854369,0.0,6,6,1
piqa,default,3,17,gaussian_lcb_1.645,0.0,0.0,9,0.0,0.0,0.0,0.0,0,0,0
piqa,default,3,18,posterior_mean,42.90000000000003,8.399999999999997,53,8.399999999999997,0.2497518878101411,2.2419633225458444,0.0,25,9,1
piqa,default,3,18,gaussian_lcb_1.645,13.600000000000012,6.300000000000006,18,6.300000000000006,0.11443365695792902,2.23954692556634,0.0,8,1,1
piqa,default,3,19,posterior_mean,24.40000000000002,6.100000000000005,30,3.500000000000003,0.5360949298813382,0.5360949298813383,0.0,10,9,1
piqa,default,3,19,gaussian_lcb_1.645,13.00000000000001,3.0000000000000027,14,3.0000000000000027,0.6289536138079832,0.6289536138079836,0.0,5,5,1
piqa,default,4,0,posterior_mean,35.30000000000002,12.1,19,12.1,0.435555555555556,0.7582092772384039,0.0,9,8,1
piqa,default,4,0,gaussian_lcb_1.645,8.700000000000008,2.9000000000000026,8,2.9000000000000026,0.03003236245954701,0.37339805825242756,0.0,3,3,1
piqa,default,4,1,posterior_mean,31.80000000000003,3.9000000000000035,30,3.9000000000000035,0.27236245954692606,0.272362459546926,0.0,10,10,1
piqa,default,4,1,gaussian_lcb_1.645,9.000000000000007,3.0000000000000027,8,3.0000000000000027,0.015533980582523971,0.015533980582523971,0.0,3,3,1
piqa,default,4,2,posterior_mean,23.10000000000001,10.599999999999998,25,9.599999999999998,0.144638619201726,0.8574973031283715,0.0,8,3,1
piqa,default,4,2,gaussian_lcb_1.645,17.800000000000004,10.599999999999998,14,9.599999999999998,0.17337648327939598,0.9939374325782094,0.0,4,2,1
piqa,default,4,3,posterior_mean,32.70000000000003,6.800000000000006,21,6.800000000000006,0.41579288025890054,0.6888025889967648,0.0,10,8,1
piqa,default,4,3,gaussian_lcb_1.645,17.500000000000014,3.9000000000000035,12,3.9000000000000035,0.26649406688241667,0.539503775620281,0.0,5,5,1
piqa,default,4,4,posterior_mean,50.200000000000045,3.9000000000000035,43,3.9000000000000035,0.2973894282632149,1.0671413160733558,0.0,15,15,1
piqa,default,4,4,gaussian_lcb_1.645,0.0,0.0,3,0.0,0.0,0.7828694714131611,0.0,0,0,0
piqa,default,4,5,posterior_mean,32.20000000000003,9.600000000000009,19,9.600000000000009,0.7694498381877033,0.7694498381877034,0.0,6,6,1
piqa,default,4,5,gaussian_lcb_1.645,3.0000000000000027,3.0000000000000027,3,3.0000000000000027,0.0051779935275081445,0.0051779935275081445,0.0,1,1,1
piqa,default,4,6,posterior_mean,41.30000000000004,5.300000000000004,40,5.300000000000004,0.43633225458468206,0.7030636461704427,0.0,13,11,1
piqa,default,4,6,gaussian_lcb_1.645,17.200000000000017,3.9000000000000035,14,3.9000000000000035,0.3712621359223305,0.6379935275080911,0.0,5,5,1
piqa,default,4,7,posterior_mean,6.600000000000006,3.8000000000000034,21,3.0000000000000027,0.14463861920172613,0.6350593311758366,0.0,4,1,1
piqa,default,4,7,gaussian_lcb_1.645,5.200000000000005,3.8000000000000034,13,3.8000000000000034,0.07456310679611647,0.5831067961165053,0.0,2,1,1
piqa,default,4,8,posterior_mean,87.30000000000008,6.700000000000006,92,6.700000000000006,0.8234735706580373,2.9925997842502725,0.0,45,16,1
piqa,default,4,8,gaussian_lcb_1.645,52.700000000000045,6.700000000000006,43,6.700000000000006,0.5763106796116514,2.8132686084142424,0.0,19,13,1
piqa,default,4,9,posterior_mean,43.40000000000004,3.8000000000000034,36,3.8000000000000034,0.17812297734627794,0.17812297734627794,0.0,14,14,1
piqa,default,4,9,gaussian_lcb_1.645,5.800000000000005,3.400000000000003,5,3.400000000000003,0.02243797195253498,0.26084142394822013,0.0,2,2,1
